Protein	Source ID	Standard Name	ratio	EsExp	Es	Fluxes	iCUB	tAI	T3s	C3s	A3s	G3s	CAI_CODONW	CBI	Fop_CODONW	Nc	GC3s	GC	L_sym	L_aa	Gravy	Aromo	CAI_EMBOSS	CAI_coRdon	MELP	E	GCB	Fop_coRdon	MILC_SELF	MILC_REF	B_SELF	B_REF	MCB_SELF	MCB_REF	ENC	ENC_prime_SELF	ENC_prime_REF	SCUO	Sc	St
P0ADC1	fluxes_Gecko_GLC_CHEM_mu=0.50_S	lptE	0.86281276962899	9.007417856E-09	7.77171514754098E-09	0.004864	37.4409490660736	0.348118677885501	0.2875	0.325	0.2222	0.3732	0.351	0.26	0.562	47.66	0.568	0.523	185	193	-0.239896	0.046632	0.704	0.728030175047015	1.38737378266386	0.854490122165745	-0.2497360178876	0.450261780104712	0.579190800893769	0.417472787889707	0.375151517659095	0.439035522971589	0.175435138028978	0.323230970188456	47.6602442847757	60.9637056356042	51.9895325724501	0.221555091750013	-0.0991	0.3264
P0ADC1	fluxes_Gecko_GLC_CHEM_mu=0.51_P	lptE	0.86281276962899	9.18756621312E-09	7.9271494504918E-09	0.00496128	37.4409490660736	0.348118677885501	0.2875	0.325	0.2222	0.3732	0.351	0.26	0.562	47.66	0.568	0.523	185	193	-0.239896	0.046632	0.704	0.728030175047015	1.38737378266386	0.854490122165745	-0.2497360178876	0.450261780104712	0.579190800893769	0.417472787889707	0.375151517659095	0.439035522971589	0.175435138028978	0.323230970188456	47.6602442847757	60.9637056356042	51.9895325724501	0.221555091750013	-0.0991	0.3264
P0AF98	fluxes_Gecko_GLC_CHEM_mu=0.50_S	lptF	0.86281276962899	9.007417856E-09	7.77171514754098E-09	0.004864	31.9963562795082	0.332076148330519	0.2157	0.3431	0.2105	0.4318	0.318	0.306	0.577	44.22	0.635	0.548	345	366	0.471311	0.079235	0.701	0.760705389045926	0.910394084431574	0.776455126997436	-0.259153539199004	0.598885793871866	0.577739798303033	0.634604077709664	0.312154717608637	0.402025444555623	0.230399650400416	0.861712831684346	44.2185213737394	56.0969709514522	38.0587741873813	0.204995037937424	0.0584	0.2258
P0AF98	fluxes_Gecko_GLC_CHEM_mu=0.51_P	lptF	0.86281276962899	9.18756621312E-09	7.9271494504918E-09	0.00496128	31.9963562795082	0.332076148330519	0.2157	0.3431	0.2105	0.4318	0.318	0.306	0.577	44.22	0.635	0.548	345	366	0.471311	0.079235	0.701	0.760705389045926	0.910394084431574	0.776455126997436	-0.259153539199004	0.598885793871866	0.577739798303033	0.634604077709664	0.312154717608637	0.402025444555623	0.230399650400416	0.861712831684346	44.2185213737394	56.0969709514522	38.0587741873813	0.204995037937424	0.0584	0.2258
P0ADC6	fluxes_Gecko_GLC_CHEM_mu=0.50_S	lptG	0.86281276962899	9.007417856E-09	7.77171514754098E-09	0.004864	33.0311420458546	0.340133724417765	0.2457	0.3668	0.1439	0.4591	0.378	0.37	0.624	40.77	0.669	0.544	335	360	0.32	0.105556	0.762	0.762737231735288	1.28842614028641	0.694663871058549	-0.200366999055569	0.659154929577465	0.535351839598965	0.41550836548532	0.272648121249738	0.392489278065187	0.151249294801395	0.387750494476682	40.7682049717261	59.1087944291999	49.7641335620794	0.228016446847583	-0.0024	0.2656
P0ADC6	fluxes_Gecko_GLC_CHEM_mu=0.51_P	lptG	0.86281276962899	9.18756621312E-09	7.9271494504918E-09	0.00496128	33.0311420458546	0.340133724417765	0.2457	0.3668	0.1439	0.4591	0.378	0.37	0.624	40.77	0.669	0.544	335	360	0.32	0.105556	0.762	0.762737231735288	1.28842614028641	0.694663871058549	-0.200366999055569	0.659154929577465	0.535351839598965	0.41550836548532	0.272648121249738	0.392489278065187	0.151249294801395	0.387750494476682	40.7682049717261	59.1087944291999	49.7641335620794	0.228016446847583	-0.0024	0.2656
P27300	fluxes_Gecko_GLC_CHEM_mu=0.50_S	lpxK	0.86281276962899	0.000001069622784	9.22884196721311E-07	0.004864	36.9942178103627	0.3247579377228	0.3506	0.2435	0.2256	0.3636	0.294	0.189	0.508	48.55	0.505	0.548	313	328	0.063719	0.060976	0.683	0.725062878081723	0.884917182144376	0.670039680295769	-0.362261018919655	0.359872611464968	0.548988463658932	0.620384002860692	0.310733711494746	0.463754193419681	0.206256828983293	1.02487186979127	48.5541737263405	58.8154666137117	35.5710734578424	0.170881702039447	-0.1346	0.1919
P02918	fluxes_Gecko_GLC_CHEM_mu=0.46_P	mrcA	0.86281276962899	6.2465423264E-07	5.3895964852459E-07	0.00319562	38.8508490436988	0.333655017538184	0.2855	0.3455	0.1863	0.4316	0.383	0.274	0.579	43.19	0.611	0.556	815	850	-0.252588	0.092941	0.76	0.710222379371241	0.938889361561735	0.514754153032768	-0.231048630992749	0.317535545023697	0.538738693244047	0.573804236473525	0.212161554062926	0.412160937047204	0.141790338861453	0.789800277714363	43.1861528382311	58.3366029814885	47.6637579286747	0.167074138207558	-0.042	0.1965
P0AD65	fluxes_Gecko_GLC_CHEM_mu=0.46_P	mrdA	0.86281276962899	6.2465423264E-07	5.3895964852459E-07	0.00319562	28.2052578314506	0.348593428752101	0.3301	0.3589	0.2013	0.3547	0.399	0.332	0.609	44.47	0.562	0.526	609	633	-0.353397	0.096367	0.761	0.70622503515535	1.00909289160492	0.528034446461622	-0.206477150254947	0.436102236421725	0.523834654220148	0.519114403221104	0.194554628930468	0.368450638465323	0.117641050767222	0.409117230864155	44.4737324487638	60.1833625071227	49.380475815724	0.175120253740523	-0.164	0.2834
P0AD65	fluxes_Gecko_PYR_BATCH_mu=0.4_S	mrdA	0.86281276962899	0.0000005431775936	4.68660563934426E-07	0.0027788	28.2052578314506	0.348593428752101	0.3301	0.3589	0.2013	0.3547	0.399	0.332	0.609	44.47	0.562	0.526	609	633	-0.353397	0.096367	0.761	0.70622503515535	1.00909289160492	0.528034446461622	-0.206477150254947	0.436102236421725	0.523834654220148	0.519114403221104	0.194554628930468	0.368450638465323	0.117641050767222	0.409117230864155	44.4737324487638	60.1833625071227	49.380475815724	0.175120253740523	-0.164	0.2834
P0A749	fluxes_Gecko_GLC_CHEM_mu=0.41_P	murA	0.86281276962899	6.3295395248E-07	5.46120752786885E-07	0.00569654	30.8473640980643	0.367310334035043	0.3497	0.3179	0.2317	0.3129	0.458	0.39	0.641	42.28	0.509	0.535	407	419	0.070167	0.042959	0.774	0.808734539831335	0.949953099275067	0.767879649776918	-0.118972573630714	0.546341463414634	0.555780911906339	0.585061422853895	0.252438983942419	0.328748110482882	0.126838438122738	0.778339787447873	42.2772264501881	59.0893032865991	39.9998737315101	0.244293287430846	-0.1651	0.378
P31550	fluxes_Gecko_GLC_CHEM_mu=0.49_V	thiB	0.86281276962899	1.0117604329E-10	8.72959821311475E-11	0.000054635	34.1349321808667	0.349831964907096	0.2646	0.4047	0.251	0.3292	0.362	0.258	0.567	44.38	0.586	0.534	314	327	-0.168502	0.11315	0.745	0.777175189038895	0.757966109065112	0.61641752443241	-0.278687932957414	0.526315789473684	0.536738599811157	0.708130077838414	0.284656922140234	0.461792390478098	0.185773572764906	1.0735098639272	44.3815978250366	59.0891647916846	38.0791770004118	0.192001833534336	-0.0205	0.2936
P31550	fluxes_Gecko_MAN_BATCH_mu=0.47_S	thiB	0.86281276962899	9.704640887E-11	8.37328808196721E-11	0.000052405	34.1349321808667	0.349831964907096	0.2646	0.4047	0.251	0.3292	0.362	0.258	0.567	44.38	0.586	0.534	314	327	-0.168502	0.11315	0.745	0.777175189038895	0.757966109065112	0.61641752443241	-0.278687932957414	0.526315789473684	0.536738599811157	0.708130077838414	0.284656922140234	0.461792390478098	0.185773572764906	1.0735098639272	44.3815978250366	59.0891647916846	38.0791770004118	0.192001833534336	-0.0205	0.2936
P0AGG0	fluxes_Gecko_XYL_BATCH_mu=0.55_S	thiL	0.86281276962899	0.000000513748961	4.43269163934426E-07	0.00719565	34.1384144935713	0.326507788066278	0.3345	0.3171	0.2033	0.3498	0.321	0.185	0.516	48.69	0.538	0.546	314	325	0.075077	0.073846	0.691	0.761220348296962	0.842432216478164	0.628516343939193	-0.267773638015668	0.495327102803738	0.496180162214302	0.58898526493753	0.245908434816631	0.391252251732092	0.1206956252381	0.971259559728745	48.6937778459319	61	37.5036047808312	0.143558538130826	-0.1042	0.2723
P0A720	fluxes_Gecko_GLC_CHEM_mu=0.50_S	tmk	0.86281276962899	9.061625958E-08	7.81848659016393E-08	0.0065415	37.102978484157	0.344472379559144	0.3372	0.3663	0.2105	0.3082	0.358	0.203	0.529	50.99	0.544	0.541	206	213	-0.201878	0.061033	0.73	0.750464244674387	0.829845801368296	0.651879036018317	-0.254506260156895	0.488151658767773	0.489158021769171	0.589456524287548	0.299486681174754	0.459420635773198	0.150397288440984	0.510274139059847	50.9901031520361	61	44.3170098842168	0.198066711954816	-0.2202	0.2129
P0A720	fluxes_Gecko_GLC_CHEM_mu=0.51_P	tmk	0.86281276962899	9.24285847716E-08	7.97485632196721E-08	0.00667233	37.102978484157	0.344472379559144	0.3372	0.3663	0.2105	0.3082	0.358	0.203	0.529	50.99	0.544	0.541	206	213	-0.201878	0.061033	0.73	0.750464244674387	0.829845801368296	0.651879036018317	-0.254506260156895	0.488151658767773	0.489158021769171	0.589456524287548	0.299486681174754	0.459420635773198	0.150397288440984	0.510274139059847	50.9901031520361	61	44.3170098842168	0.198066711954816	-0.2202	0.2129
P0AAI9	fluxes_Gecko_GLC_CHEM_mu=0.51_P	fabD	0.86281276962899	6.62904403968E-09	5.71962384786885E-09	0.01984512	37.7014327789731	0.355754511603438	0.3292	0.2593	0.264	0.3527	0.456	0.361	0.629	46.1	0.503	0.553	294	309	0.154369	0.061489	0.756	0.780745997425201	1.05273121598427	0.76774016762298	-0.0994854086702311	0.45364238410596	0.499665666112323	0.474637455910481	0.237078660710503	0.308800647287386	0.131846357642935	0.621340141103776	46.0962968545692	61	46.0174075644552	0.184811264547301	-0.0975	0.3179
P0AAI9	fluxes_Gecko_XYL_BATCH_mu=0.55_S	fabD	0.86281276962899	7.1489690624E-09	6.16822179672131E-09	0.0214016	37.7014327789731	0.355754511603438	0.3292	0.2593	0.264	0.3527	0.456	0.361	0.629	46.1	0.503	0.553	294	309	0.154369	0.061489	0.756	0.780745997425201	1.05273121598427	0.76774016762298	-0.0994854086702311	0.45364238410596	0.499665666112323	0.474637455910481	0.237078660710503	0.308800647287386	0.131846357642935	0.621340141103776	46.0962968545692	61	46.0174075644552	0.184811264547301	-0.0975	0.3179
P0ACC7	fluxes_Gecko_GLC_CHEM_mu=0.49_V	glmU	0.86281276962899	5.13471130536E-08	4.43029448262295E-08	0.02314956	31.6876042544166	0.369500925400138	0.3753	0.3378	0.1905	0.3364	0.46	0.375	0.635	40.84	0.532	0.527	444	456	-0.175658	0.046053	0.781	0.805637434699144	0.99956404500492	0.698960884790738	-0.113832194144328	0.587973273942094	0.513110375337772	0.513334165931555	0.209607229856508	0.299884062781656	0.10856153594525	0.572226105063957	40.8354538165903	60.8660325538746	54.1369434404228	0.224503923046713	-0.2588	0.3327
P0ACB2	fluxes_Gecko_PYR_BATCH_mu=0.4_S	hemB	0.86281276962899	0.0000000760829616	6.56453508196721E-08	0.0003568	29.1556663015281	0.343658080171326	0.3217	0.3682	0.2169	0.3377	0.407	0.332	0.615	46.72	0.557	0.541	309	324	-0.125	0.067901	0.744	0.763964776657188	0.987833902625129	0.596075077550997	-0.167967672994791	0.510835913312694	0.533922853291881	0.540498612036905	0.243999127728342	0.409342945071322	0.162752868083783	0.885577712469226	46.7245780881243	60.232254121365	38.5931366319309	0.177792511578657	-0.1518	0.2466
P06983	fluxes_Gecko_GLC_CHEM_mu=0.50_S	hemC	0.86281276962899	0.00000094154614	8.12378032786885E-07	0.0001115	35.2622594438984	0.335268529967425	0.2966	0.3498	0.2481	0.2971	0.31	0.218	0.528	47.79	0.534	0.562	305	313	-0.066134	0.031949	0.709	0.751674696899904	0.771531389648957	0.631882382869679	-0.289001672962115	0.485245901639344	0.550536642049821	0.7135635042669	0.320148808612032	0.506658861350247	0.192491526349353	0.90035606933733	47.7879948451041	58.018158979361	41.881962649271	0.18670871732326	-0.1144	0.2385
P29680	fluxes_Gecko_MAN_BATCH_mu=0.47_S	hemE	0.86281276962899	8.7249765765E-08	7.52802120491803E-08	0.000052405	30.3362957175231	0.341842769904578	0.2902	0.3566	0.2105	0.3715	0.397	0.347	0.615	39.96	0.585	0.562	335	354	-0.156215	0.087571	0.79	0.832998067112954	0.816890559622494	0.62051472209939	-0.210806365979601	0.622857142857143	0.526192722446463	0.644141025071498	0.253736337235194	0.408912678778557	0.121823844125044	0.931682539668224	39.9628585274137	61	48.4318406093107	0.273630555140188	-0.1109	0.2889
P29680	fluxes_Gecko_XYL_BATCH_mu=0.55_S	hemE	0.86281276962899	1.02100789725E-07	8.80938651639344E-08	0.000061325	30.3362957175231	0.341842769904578	0.2902	0.3566	0.2105	0.3715	0.397	0.347	0.615	39.96	0.585	0.562	335	354	-0.156215	0.087571	0.79	0.832998067112954	0.816890559622494	0.62051472209939	-0.210806365979601	0.622857142857143	0.526192722446463	0.644141025071498	0.253736337235194	0.408912678778557	0.121823844125044	0.931682539668224	39.9628585274137	61	48.4318406093107	0.273630555140188	-0.1109	0.2889
P0ABZ4	fluxes_Gecko_GLC_CHEM_mu=0.46_P	kdsC	0.86281276962899	2.04122546176E-07	1.76119539409836E-07	0.00894976	35.6116747479034	0.349564730478356	0.3187	0.3375	0.2349	0.3284	0.332	0.213	0.533	49.44	0.533	0.527	184	188	0.23883	0.047872	0.733	0.794028207203724	0.750155674632026	0.607739395618933	-0.314167118836145	0.502702702702703	0.452492513825551	0.60319814823438	0.278314644268303	0.45795063850495	0.113802193306459	0.916665069499192	49.4408832479408	61	45.5713638831987	0.199249576015961	-0.1107	0.2822
P0ADV1	fluxes_Gecko_GLC_CHEM_mu=0.49_V	lptA	0.86281276962899	8.82726949888E-09	7.61628084459016E-09	0.00476672	34.3098074343332	0.368075444853637	0.3116	0.4493	0.2238	0.3209	0.457	0.365	0.639	40.96	0.583	0.499	180	185	-0.444324	0.059459	0.76	0.776426071208264	1.16596203187289	0.901362632898828	-0.0894755679721624	0.557377049180328	0.574499855506342	0.492726040644325	0.325023766047778	0.360591569014222	0.164218062720395	0.320536257537314	40.9589082538502	56.7272742731665	49.31229896551	0.253765085562648	-0.1975	0.2973
P31554	fluxes_Gecko_GLC_CHEM_mu=0.49_V	lptD	0.86281276962899	8.82726949888E-09	7.61628084459016E-09	0.00476672	32.0261675293857	0.342625985499547	0.3271	0.4315	0.188	0.3233	0.412	0.317	0.611	46.68	0.586	0.514	748	784	-0.65727	0.127551	0.744	0.674737937562233	1.05182263742524	0.555906352768648	-0.169025565452186	0.354838709677419	0.510412968100432	0.485265243339764	0.190018746671773	0.341817908223928	0.0887404563227749	0.715216460581294	46.6775783617934	60.9131150169366	50.1783823392955	0.117424775825733	-0.157	0.2568
P0ADC1	fluxes_Gecko_GLC_CHEM_mu=0.49_V	lptE	0.86281276962899	8.82726949888E-09	7.61628084459016E-09	0.00476672	37.4409490660736	0.348118677885501	0.2875	0.325	0.2222	0.3732	0.351	0.26	0.562	47.66	0.568	0.523	185	193	-0.239896	0.046632	0.704	0.728030175047015	1.38737378266386	0.854490122165745	-0.2497360178876	0.450261780104712	0.579190800893769	0.417472787889707	0.375151517659095	0.439035522971589	0.175435138028978	0.323230970188456	47.6602442847757	60.9637056356042	51.9895325724501	0.221555091750013	-0.0991	0.3264
P0AF98	fluxes_Gecko_GLC_CHEM_mu=0.49_V	lptF	0.86281276962899	8.82726949888E-09	7.61628084459016E-09	0.00476672	31.9963562795082	0.332076148330519	0.2157	0.3431	0.2105	0.4318	0.318	0.306	0.577	44.22	0.635	0.548	345	366	0.471311	0.079235	0.701	0.760705389045926	0.910394084431574	0.776455126997436	-0.259153539199004	0.598885793871866	0.577739798303033	0.634604077709664	0.312154717608637	0.402025444555623	0.230399650400416	0.861712831684346	44.2185213737394	56.0969709514522	38.0587741873813	0.204995037937424	0.0584	0.2258
P0ADC6	fluxes_Gecko_GLC_CHEM_mu=0.49_V	lptG	0.86281276962899	8.82726949888E-09	7.61628084459016E-09	0.00476672	33.0311420458546	0.340133724417765	0.2457	0.3668	0.1439	0.4591	0.378	0.37	0.624	40.77	0.669	0.544	335	360	0.32	0.105556	0.762	0.762737231735288	1.28842614028641	0.694663871058549	-0.200366999055569	0.659154929577465	0.535351839598965	0.41550836548532	0.272648121249738	0.392489278065187	0.151249294801395	0.387750494476682	40.7682049717261	59.1087944291999	49.7641335620794	0.228016446847583	-0.0024	0.2656
P0A749	fluxes_Gecko_GLC_CHEM_mu=0.49_V	murA	0.86281276962899	7.5645716272E-07	6.52680899672131E-07	0.00680806	30.8473640980643	0.367310334035043	0.3497	0.3179	0.2317	0.3129	0.458	0.39	0.641	42.28	0.509	0.535	407	419	0.070167	0.042959	0.774	0.808734539831335	0.949953099275067	0.767879649776918	-0.118972573630714	0.546341463414634	0.555780911906339	0.585061422853895	0.252438983942419	0.328748110482882	0.126838438122738	0.778339787447873	42.2772264501881	59.0893032865991	39.9998737315101	0.244293287430846	-0.1651	0.378
P11880	fluxes_Gecko_GLC_CHEM_mu=0.41_P	murF	0.86281276962899	6.41049875128E-08	5.53106018229508E-08	0.00569654	27.3171859382661	0.353207452565155	0.294	0.357	0.2225	0.3196	0.396	0.326	0.605	43.09	0.559	0.552	438	452	0.165044	0.04646	0.736	0.754892703354002	0.960108913693832	0.638531470222982	-0.188120070648066	0.421768707482993	0.529280738505161	0.551271559878407	0.222964507376256	0.349183270948877	0.102295737468665	0.614761753041235	43.086425164447	60.3825544050674	49.8612817087525	0.180721129279157	-0.0796	0.3436
P17443	fluxes_Gecko_MAN_BATCH_mu=0.47_S	murG	0.86281276962899	2.46174072622E-07	2.12402133409836E-07	0.00653018	35.9671572882534	0.319151055849823	0.311	0.2473	0.2637	0.365	0.313	0.254	0.561	48.57	0.507	0.562	335	355	0.039718	0.061972	0.723	0.738144074094653	0.826293238659572	0.643027472920177	-0.32517139100449	0.514367816091954	0.53610091811563	0.64880225691463	0.282446229311143	0.439244419882205	0.172706676066869	0.732293010097188	48.573701751617	59.8367268890878	41.2028851232628	0.171944778492472	-0.0417	0.1345
P0A7E5	fluxes_Gecko_MAN_BATCH_mu=0.47_S	pyrG	0.86281276962899	1.4220920184125E-06	1.22699915307377E-06	0.037723375	41.7593977737418	0.364296343011979	0.3371	0.3846	0.2048	0.3272	0.489	0.421	0.66	42.81	0.556	0.52	529	545	-0.138899	0.06789	0.768	0.765721541284176	1.09708234413571	0.848382623485387	-0.0534572325645502	0.563432835820896	0.549382168339812	0.500766575340905	0.206771137193393	0.243723918276309	0.102183871977402	0.592257365920326	42.8131130764556	59.3117389193376	44.9638834644142	0.212133136498303	-0.2232	0.3673
P31550	fluxes_Gecko_GLC_CHEM_mu=0.46_P	thiB	0.86281276962899	9.498159166E-11	8.19513301639344E-11	0.00005129	34.1349321808667	0.349831964907096	0.2646	0.4047	0.251	0.3292	0.362	0.258	0.567	44.38	0.586	0.534	314	327	-0.168502	0.11315	0.745	0.777175189038895	0.757966109065112	0.61641752443241	-0.278687932957414	0.526315789473684	0.536738599811157	0.708130077838414	0.284656922140234	0.461792390478098	0.185773572764906	1.0735098639272	44.3815978250366	59.0891647916846	38.0791770004118	0.192001833534336	-0.0205	0.2936
P0AC75	fluxes_Gecko_GLC_CHEM_mu=0.50_S	waaA	0.86281276962899	0.0000003513471488	3.03146806557377E-07	0.004864	43.8095431164603	0.330663941367936	0.3315	0.3036	0.218	0.3385	0.324	0.248	0.544	48.79	0.529	0.54	412	425	0.022118	0.077647	0.697	0.694343156162922	0.891560024040398	0.507342470593947	-0.272897185914149	0.414043583535109	0.464578635537163	0.521085090190307	0.182225755812014	0.359177018235201	0.0672102503743559	0.48865953741558	48.785232508192	61	46.6158781261084	0.145532046389164	-0.1573	0.2931
P76536	fluxes_Gecko_GLC_CHEM_mu=0.49_V	yfeX	0.86281276962899	1.109068646E-12	9.56918590163934E-13	0.000054635	26.492890467392	0.361245636469577	0.2996	0.4177	0.1659	0.3839	0.497	0.454	0.688	37.2	0.625	0.562	288	299	-0.322408	0.086957	0.799	0.859087066858977	0.984765756771489	0.839586493683636	-0.109560966835659	0.609427609427609	0.598098482952576	0.60735101605626	0.310930018479688	0.37033708953023	0.137749150431903	0.787084023812956	37.1951467981876	59.3532682319553	51.9269526495243	0.285990244426176	-0.1231	0.3326
P76536	fluxes_Gecko_PYR_BATCH_mu=0.4_S	yfeX	0.86281276962899	9.0536216E-13	7.81158032786885E-13	0.0000446	26.492890467392	0.361245636469577	0.2996	0.4177	0.1659	0.3839	0.497	0.454	0.688	37.2	0.625	0.562	288	299	-0.322408	0.086957	0.799	0.859087066858977	0.984765756771489	0.839586493683636	-0.109560966835659	0.609427609427609	0.598098482952576	0.60735101605626	0.310930018479688	0.37033708953023	0.137749150431903	0.787084023812956	37.1951467981876	59.3532682319553	51.9269526495243	0.285990244426176	-0.1231	0.3326
P0AD68	fluxes_Gecko_GLC_CHEM_mu=0.49_V	ftsI	0.86281276962899	6.6539255216E-07	5.74109190819672E-07	0.00340403	29.7777192691456	0.34297820310345	0.2971	0.3545	0.2064	0.3494	0.366	0.341	0.612	46.02	0.573	0.541	567	588	-0.15034	0.071429	0.735	0.675829207224356	0.981400622408666	0.481231113293002	-0.237166764650145	0.492201039861352	0.49702400464313	0.506443539258491	0.196891652639049	0.409141568781256	0.0887347372878192	0.554108965386097	46.0232537355955	61	49.2638500334138	0.153049033453545	-0.0922	0.2255
P0A6X1	fluxes_Gecko_GLC_CHEM_mu=0.49_V	hemA	0.86281276962899	0.0000030758281176	2.65386377704918E-06	0.00087416	31.7413781996803	0.3418158711511	0.3089	0.3547	0.2141	0.3596	0.358	0.283	0.577	44.19	0.569	0.544	404	418	-0.188038	0.04067	0.742	0.744563648763072	0.943505803870126	0.585807865544666	-0.240983312060732	0.526570048309179	0.53472107412003	0.566738510697741	0.270582111654035	0.461895661647451	0.135333304782563	0.755959229323063	44.1892420462113	59.6146167680161	44.875618325428	0.195068161223693	-0.0811	0.2394
P06983	fluxes_Gecko_MAN_BATCH_mu=0.47_S	hemC	0.86281276962899	0.0000008850533716	7.63635350819672E-07	0.00010481	35.2622594438984	0.335268529967425	0.2966	0.3498	0.2481	0.2971	0.31	0.218	0.528	47.79	0.534	0.562	305	313	-0.066134	0.031949	0.709	0.751674696899904	0.771531389648957	0.631882382869679	-0.289001672962115	0.485245901639344	0.550536642049821	0.7135635042669	0.320148808612032	0.506658861350247	0.192491526349353	0.90035606933733	47.7879948451041	58.018158979361	41.881962649271	0.18670871732326	-0.1144	0.2385
P06983	fluxes_Gecko_PYR_BATCH_mu=0.4_S	hemC	0.86281276962899	0.000000753236912	6.49902426229508E-07	0.0000892	35.2622594438984	0.335268529967425	0.2966	0.3498	0.2481	0.2971	0.31	0.218	0.528	47.79	0.534	0.562	305	313	-0.066134	0.031949	0.709	0.751674696899904	0.771531389648957	0.631882382869679	-0.289001672962115	0.485245901639344	0.550536642049821	0.7135635042669	0.320148808612032	0.506658861350247	0.192491526349353	0.90035606933733	47.7879948451041	58.018158979361	41.881962649271	0.18670871732326	-0.1144	0.2385
P09126	fluxes_Gecko_MAN_BATCH_mu=0.47_S	hemD	0.86281276962899	1.1063366284E-10	9.54561370491803E-11	0.00010481	38.9790260895254	0.299685827629536	0.3333	0.2813	0.2929	0.3155	0.221	0.051	0.43	56.17	0.481	0.531	235	246	-0.123577	0.073171	0.626	0.723651538815469	0.716965220647701	0.726536715976597	-0.45696484432781	0.410041841004184	0.614706586082122	0.857372949732207	0.386385395532779	0.531818127062452	0.303742382898891	1.47158764189313	56.17039539486	55.7500416957764	34.7836683080779	0.11362857871332	-0.083	0.0708
P29680	fluxes_Gecko_GLC_CHEM_mu=0.50_S	hemE	0.86281276962899	9.281889975E-08	8.00853319672131E-08	0.00005575	30.3362957175231	0.341842769904578	0.2902	0.3566	0.2105	0.3715	0.397	0.347	0.615	39.96	0.585	0.562	335	354	-0.156215	0.087571	0.79	0.832998067112954	0.816890559622494	0.62051472209939	-0.210806365979601	0.622857142857143	0.526192722446463	0.644141025071498	0.253736337235194	0.408912678778557	0.121823844125044	0.931682539668224	39.9628585274137	61	48.4318406093107	0.273630555140188	-0.1109	0.2889
P0ACB4	fluxes_Gecko_GLC_CHEM_mu=0.51_P	hemG	0.86281276962899	1.02780701115E-07	8.86805013934426E-08	0.000056865	30.7344087673478	0.333668990257657	0.2908	0.3546	0.2313	0.4032	0.32	0.214	0.547	48.65	0.581	0.521	172	181	-0.574586	0.116022	0.751	0.722919896642264	0.795901898403266	0.624955539336224	-0.363578683035887	0.475138121546961	0.553098782782784	0.694933362883552	0.356616947754603	0.570627709186116	0.168701106890448	0.606099856770368	48.6509862353182	60.1349576129417	41.0286897046941	0.213971164208219	-0.091	0.1917
P0ACB4	fluxes_Gecko_PYR_BATCH_mu=0.4_S	hemG	0.86281276962899	0.0000000806123146	6.95533344262295E-08	0.0000446	30.7344087673478	0.333668990257657	0.2908	0.3546	0.2313	0.4032	0.32	0.214	0.547	48.65	0.581	0.521	172	181	-0.574586	0.116022	0.751	0.722919896642264	0.795901898403266	0.624955539336224	-0.363578683035887	0.475138121546961	0.553098782782784	0.694933362883552	0.356616947754603	0.570627709186116	0.168701106890448	0.606099856770368	48.6509862353182	60.1349576129417	41.0286897046941	0.213971164208219	-0.091	0.1917
P23893	fluxes_Gecko_GLC_CHEM_mu=0.46_P	hemL	0.86281276962899	0.0000004559147584	3.93369075409836E-07	0.00082064	35.6439292615727	0.349370529874385	0.3092	0.3538	0.2082	0.3434	0.442	0.302	0.594	44.17	0.564	0.556	406	426	0.201643	0.084507	0.784	0.800398658287097	0.83528577280341	0.592872554890869	-0.151874863167912	0.571428571428571	0.484961928411796	0.580594024466803	0.192039378456489	0.323913422661027	0.0779638835803984	0.839449398036873	44.1661260343496	61	44.0134958977995	0.184003710518649	-0.1216	0.296
P23893	fluxes_Gecko_GLC_CHEM_mu=0.50_S	hemL	0.86281276962899	0.00000049555952	4.27575081967213E-07	0.000892	35.6439292615727	0.349370529874385	0.3092	0.3538	0.2082	0.3434	0.442	0.302	0.594	44.17	0.564	0.556	406	426	0.201643	0.084507	0.784	0.800398658287097	0.83528577280341	0.592872554890869	-0.151874863167912	0.571428571428571	0.484961928411796	0.580594024466803	0.192039378456489	0.323913422661027	0.0779638835803984	0.839449398036873	44.1661260343496	61	44.0134958977995	0.184003710518649	-0.1216	0.296
P0A722	fluxes_Gecko_GLC_CHEM_mu=0.11_V	lpxA	0.86281276962899	1.0757407232E-07	9.28162832786885E-08	0.00214016	29.1336971684491	0.344674138727775	0.3436	0.3921	0.1782	0.3182	0.407	0.276	0.583	43.58	0.56	0.533	259	262	0.011069	0.061069	0.793	0.789214112686699	0.745036233782814	0.600784075433352	-0.218750778918665	0.420849420849421	0.515028129012187	0.691279303822856	0.272845054505667	0.454148279993709	0.113252669241614	0.820554628829128	43.5834399602703	61	38.3254221853668	0.235970457114571	-0.2019	0.2109
P0A725	fluxes_Gecko_GLC_CHEM_mu=0.11_V	lpxC	0.86281276962899	0.0000003422811392	2.95324537704918E-07	0.00214016	32.9048673691301	0.357181177371802	0.3502	0.3891	0.1852	0.3299	0.447	0.348	0.62	43.39	0.559	0.513	295	305	-0.049836	0.091803	0.759	0.817827588943357	0.974947189182026	0.871627643561413	-0.118336976511574	0.595317725752508	0.524731217176799	0.538215016155947	0.258449726152106	0.296513916305014	0.146779088225203	0.829228848301069	43.3851603333722	60.6238956335096	41.8452110759818	0.203658499273431	-0.2431	0.3526
