Protein	Source ID	Standard Name	ratio	iCUB	tAI	T3s	C3s	A3s	G3s	CAI_CODONW	CBI	Fop_CODONW	Nc	GC3s	GC	L_sym	L_aa	Gravy	Aromo	CAI_EMBOSS	CAI_coRdon	MELP	E	GCB	Fop_coRdon	MILC_SELF	MILC_REF	B_SELF	B_REF	MCB_SELF	MCB_REF	ENC	ENC_prime_SELF	ENC_prime_REF	SCUO	Sc	St
Q47146	fluxes_kapp_Gecko_GLC_CHEM_mu=0.50_S	fadE	0.426624179918188	34.5046041138911	0.340982232254511	0.2571	0.3774	0.1549	0.4427	0.391	0.335	0.605	41.2	0.654	0.57	780	814	0.00602	0.074939	0.772	0.768197874014694	0.916281292102451	0.594378933074299	-0.212810062214521	0.534739454094293	0.5593686803239	0.610477028337446	0.251561536082034	0.42323427376688	0.131155420866212	0.923049846477074	41.1994878662722	58.7727400202988	38.5256009188253	0.211858011438002	-0.0619	0.2645
P0A6S7	fluxes_kapp_Gecko_XYL_BATCH_mu=0.55_S	gpsA	0.426719481052895	35.1360789169218	0.336400221097001	0.3239	0.3592	0.1828	0.3294	0.332	0.253	0.561	48.88	0.567	0.569	326	339	-0.024779	0.053097	0.732	0.749737088561934	0.835815163140684	0.539719778675989	-0.263364361449733	0.501492537313433	0.496474123515156	0.593999900228646	0.219184197151614	0.406107402047234	0.125805067352386	0.73583108237445	48.8846232108419	60.970454470502	46.9244072751807	0.160330432792471	-0.1537	0.2134
P0AC75	fluxes_kapp_Gecko_GLC_CHEM_mu=0.12_S	waaA	0.428585503886527	43.8095431164603	0.330663941367936	0.3315	0.3036	0.218	0.3385	0.324	0.248	0.544	48.79	0.529	0.54	412	425	0.022118	0.077647	0.697	0.694343156162922	0.891560024040398	0.507342470593947	-0.272897185914149	0.414043583535109	0.464578635537163	0.521085090190307	0.182225755812014	0.359177018235201	0.0672102503743559	0.48865953741558	48.785232508192	61	46.6158781261084	0.145532046389164	-0.1573	0.2931
P61949	fluxes_kapp_Gecko_GAM_BATCH_mu=0.46_S	fldA	0.431406384814496	33.4574863133282	0.37723998028494	0.3696	0.4348	0.2846	0.2222	0.563	0.459	0.694	41.57	0.494	0.491	170	176	-0.284659	0.107955	0.784	0.952964257894007	1.05538278298955	1.12947970451203	0.00503843106455877	0.645714285714286	0.639260396976487	0.605714255794163	0.427980548144976	0.378918316491467	0.174579010853645	0.52546457987539	41.5681398581024	60.4021399531974	51.2756685462766	0.3409169649328	-0.3002	0.5256
P61949	fluxes_kapp_Gecko_GLC_CHEM_mu=0.46_P	fldA	0.431406384814496	33.4574863133282	0.37723998028494	0.3696	0.4348	0.2846	0.2222	0.563	0.459	0.694	41.57	0.494	0.491	170	176	-0.284659	0.107955	0.784	0.952964257894007	1.05538278298955	1.12947970451203	0.00503843106455877	0.645714285714286	0.639260396976487	0.605714255794163	0.427980548144976	0.378918316491467	0.174579010853645	0.52546457987539	41.5681398581024	60.4021399531974	51.2756685462766	0.3409169649328	-0.3002	0.5256
P21599	fluxes_kapp_Gecko_GLC_CHEM_mu=0.41_P	pykA	0.431409231695264	36.0116491072734	0.374514746351742	0.33	0.3678	0.2302	0.2743	0.441	0.407	0.652	46.03	0.526	0.529	460	480	-0.024583	0.033333	0.741	0.741263209394644	1.19823537652254	0.892585797920189	-0.0935636599530693	0.453191489361702	0.533571661996949	0.445297870895329	0.24236318731992	0.271529289267933	0.134349507641113	0.58243030649379	46.0348810648203	59.755527890901	52.4375464648245	0.208672975741553	-0.2205	0.4019
P17952	fluxes_kapp_Gecko_GLC_CHEM_mu=0.31_V	murC	0.436367485272349	28.6453172696619	0.335963481223543	0.3414	0.3002	0.1941	0.396	0.369	0.276	0.575	42.15	0.549	0.548	475	491	-0.160692	0.0611	0.761	0.736452858709283	0.871019591044502	0.546724401329916	-0.284539459444888	0.503092783505155	0.519928219476444	0.596919087494876	0.209111484112678	0.382480612908463	0.0985435319154463	0.877734717529326	42.1495406889326	61	45.5300850609876	0.181783762195548	-0.092	0.2568
Q47146	fluxes_kapp_Gecko_GLC_CHEM_mu=0.22_P	fadE	0.438963463891206	34.5046041138911	0.340982232254511	0.2571	0.3774	0.1549	0.4427	0.391	0.335	0.605	41.2	0.654	0.57	780	814	0.00602	0.074939	0.772	0.768197874014694	0.916281292102451	0.594378933074299	-0.212810062214521	0.534739454094293	0.5593686803239	0.610477028337446	0.251561536082034	0.42323427376688	0.131155420866212	0.923049846477074	41.1994878662722	58.7727400202988	38.5256009188253	0.211858011438002	-0.0619	0.2645
P61949	fluxes_kapp_Gecko_MAN_BATCH_mu=0.47_S	fldA	0.445437067130369	33.4574863133282	0.37723998028494	0.3696	0.4348	0.2846	0.2222	0.563	0.459	0.694	41.57	0.494	0.491	170	176	-0.284659	0.107955	0.784	0.952964257894007	1.05538278298955	1.12947970451203	0.00503843106455877	0.645714285714286	0.639260396976487	0.605714255794163	0.427980548144976	0.378918316491467	0.174579010853645	0.52546457987539	41.5681398581024	60.4021399531974	51.2756685462766	0.3409169649328	-0.3002	0.5256
P14900	fluxes_kapp_Gecko_MAN_BATCH_mu=0.47_S	murD	0.44582763263177	36.7890244926191	0.348203236719755	0.3178	0.3096	0.2136	0.3746	0.385	0.316	0.597	44.17	0.555	0.549	422	438	0.004794	0.057078	0.766	0.781467203743882	0.82660611557582	0.495305988125529	-0.236494330951647	0.502325581395349	0.488883095061647	0.591434161748352	0.198260702013771	0.400279234991854	0.0833666986421773	0.875000594885433	44.168432209587	61	40.3002182680803	0.195827926009267	-0.0564	0.2757
P0AGG0	fluxes_kapp_Gecko_GLC_CHEM_mu=0.26_P	thiL	0.449034830525381	34.1384144935713	0.326507788066278	0.3345	0.3171	0.2033	0.3498	0.321	0.185	0.516	48.69	0.538	0.546	314	325	0.075077	0.073846	0.691	0.761220348296962	0.842432216478164	0.628516343939193	-0.267773638015668	0.495327102803738	0.496180162214302	0.58898526493753	0.245908434816631	0.391252251732092	0.1206956252381	0.971259559728745	48.6937778459319	61	37.5036047808312	0.143558538130826	-0.1042	0.2723
P0AGG0	fluxes_kapp_Gecko_GLC_CHEM_mu=0.31_P	thiL	0.449034830525381	34.1384144935713	0.326507788066278	0.3345	0.3171	0.2033	0.3498	0.321	0.185	0.516	48.69	0.538	0.546	314	325	0.075077	0.073846	0.691	0.761220348296962	0.842432216478164	0.628516343939193	-0.267773638015668	0.495327102803738	0.496180162214302	0.58898526493753	0.245908434816631	0.391252251732092	0.1206956252381	0.971259559728745	48.6937778459319	61	37.5036047808312	0.143558538130826	-0.1042	0.2723
P0AGG0	fluxes_kapp_Gecko_GLC_CHEM_mu=0.31_V	thiL	0.449034830525381	34.1384144935713	0.326507788066278	0.3345	0.3171	0.2033	0.3498	0.321	0.185	0.516	48.69	0.538	0.546	314	325	0.075077	0.073846	0.691	0.761220348296962	0.842432216478164	0.628516343939193	-0.267773638015668	0.495327102803738	0.496180162214302	0.58898526493753	0.245908434816631	0.391252251732092	0.1206956252381	0.971259559728745	48.6937778459319	61	37.5036047808312	0.143558538130826	-0.1042	0.2723
P0AGG0	fluxes_kapp_Gecko_GLC_CHEM_mu=0.20_S	thiL	0.449034830525382	34.1384144935713	0.326507788066278	0.3345	0.3171	0.2033	0.3498	0.321	0.185	0.516	48.69	0.538	0.546	314	325	0.075077	0.073846	0.691	0.761220348296962	0.842432216478164	0.628516343939193	-0.267773638015668	0.495327102803738	0.496180162214302	0.58898526493753	0.245908434816631	0.391252251732092	0.1206956252381	0.971259559728745	48.6937778459319	61	37.5036047808312	0.143558538130826	-0.1042	0.2723
P0AGG0	fluxes_kapp_Gecko_GLC_CHEM_mu=0.21_P	thiL	0.449034830525382	34.1384144935713	0.326507788066278	0.3345	0.3171	0.2033	0.3498	0.321	0.185	0.516	48.69	0.538	0.546	314	325	0.075077	0.073846	0.691	0.761220348296962	0.842432216478164	0.628516343939193	-0.267773638015668	0.495327102803738	0.496180162214302	0.58898526493753	0.245908434816631	0.391252251732092	0.1206956252381	0.971259559728745	48.6937778459319	61	37.5036047808312	0.143558538130826	-0.1042	0.2723
P0AGG0	fluxes_kapp_Gecko_GLC_CHEM_mu=0.21_V	thiL	0.449034830525382	34.1384144935713	0.326507788066278	0.3345	0.3171	0.2033	0.3498	0.321	0.185	0.516	48.69	0.538	0.546	314	325	0.075077	0.073846	0.691	0.761220348296962	0.842432216478164	0.628516343939193	-0.267773638015668	0.495327102803738	0.496180162214302	0.58898526493753	0.245908434816631	0.391252251732092	0.1206956252381	0.971259559728745	48.6937778459319	61	37.5036047808312	0.143558538130826	-0.1042	0.2723
P0AGG0	fluxes_kapp_Gecko_GLC_CHEM_mu=0.22_P	thiL	0.449034830525382	34.1384144935713	0.326507788066278	0.3345	0.3171	0.2033	0.3498	0.321	0.185	0.516	48.69	0.538	0.546	314	325	0.075077	0.073846	0.691	0.761220348296962	0.842432216478164	0.628516343939193	-0.267773638015668	0.495327102803738	0.496180162214302	0.58898526493753	0.245908434816631	0.391252251732092	0.1206956252381	0.971259559728745	48.6937778459319	61	37.5036047808312	0.143558538130826	-0.1042	0.2723
P0AGG0	fluxes_kapp_Gecko_ACE_BATCH_mu=0.3_S	thiL	0.449034830525382	34.1384144935713	0.326507788066278	0.3345	0.3171	0.2033	0.3498	0.321	0.185	0.516	48.69	0.538	0.546	314	325	0.075077	0.073846	0.691	0.761220348296962	0.842432216478164	0.628516343939193	-0.267773638015668	0.495327102803738	0.496180162214302	0.58898526493753	0.245908434816631	0.391252251732092	0.1206956252381	0.971259559728745	48.6937778459319	61	37.5036047808312	0.143558538130826	-0.1042	0.2723
P0A6S7	fluxes_kapp_Gecko_GLC_BATCH_mu=0.58_S	gpsA	0.449995089110325	35.1360789169218	0.336400221097001	0.3239	0.3592	0.1828	0.3294	0.332	0.253	0.561	48.88	0.567	0.569	326	339	-0.024779	0.053097	0.732	0.749737088561934	0.835815163140684	0.539719778675989	-0.263364361449733	0.501492537313433	0.496474123515156	0.593999900228646	0.219184197151614	0.406107402047234	0.125805067352386	0.73583108237445	48.8846232108419	60.970454470502	46.9244072751807	0.160330432792471	-0.1537	0.2134
P0AC13	fluxes_kapp_Gecko_GLC_BATCH_mu=0.58_S	folP	0.451237185654481	34.2757543201674	0.333029821902702	0.3333	0.32	0.2443	0.3465	0.332	0.218	0.542	53.76	0.524	0.518	271	282	-0.02234	0.049645	0.707	0.683461075533666	0.845165014513251	0.556384200310251	-0.291996971221391	0.303571428571429	0.479978931926227	0.56791150093057	0.260153782054168	0.467579384729295	0.144436412448204	0.853810611686344	53.7570641712015	61	45.0015466243836	0.115143686524031	-0.1424	0.1971
P0A6S7	fluxes_kapp_Gecko_GLC_CHEM_mu=0.31_V	gpsA	0.456977771527555	35.1360789169218	0.336400221097001	0.3239	0.3592	0.1828	0.3294	0.332	0.253	0.561	48.88	0.567	0.569	326	339	-0.024779	0.053097	0.732	0.749737088561934	0.835815163140684	0.539719778675989	-0.263364361449733	0.501492537313433	0.496474123515156	0.593999900228646	0.219184197151614	0.406107402047234	0.125805067352386	0.73583108237445	48.8846232108419	60.970454470502	46.9244072751807	0.160330432792471	-0.1537	0.2134
P0AC13	fluxes_kapp_Gecko_GLC_CHEM_mu=0.50_S	folP	0.470236646102855	34.2757543201674	0.333029821902702	0.3333	0.32	0.2443	0.3465	0.332	0.218	0.542	53.76	0.524	0.518	271	282	-0.02234	0.049645	0.707	0.683461075533666	0.845165014513251	0.556384200310251	-0.291996971221391	0.303571428571429	0.479978931926227	0.56791150093057	0.260153782054168	0.467579384729295	0.144436412448204	0.853810611686344	53.7570641712015	61	45.0015466243836	0.115143686524031	-0.1424	0.1971
P0AC13	fluxes_kapp_Gecko_GLC_CHEM_mu=0.11_V	folP	0.470236646103006	34.2757543201674	0.333029821902702	0.3333	0.32	0.2443	0.3465	0.332	0.218	0.542	53.76	0.524	0.518	271	282	-0.02234	0.049645	0.707	0.683461075533666	0.845165014513251	0.556384200310251	-0.291996971221391	0.303571428571429	0.479978931926227	0.56791150093057	0.260153782054168	0.467579384729295	0.144436412448204	0.853810611686344	53.7570641712015	61	45.0015466243836	0.115143686524031	-0.1424	0.1971
P0AC13	fluxes_kapp_Gecko_GLYC_BATCH_mu=0.47_S	folP	0.47023664610303	34.2757543201674	0.333029821902702	0.3333	0.32	0.2443	0.3465	0.332	0.218	0.542	53.76	0.524	0.518	271	282	-0.02234	0.049645	0.707	0.683461075533666	0.845165014513251	0.556384200310251	-0.291996971221391	0.303571428571429	0.479978931926227	0.56791150093057	0.260153782054168	0.467579384729295	0.144436412448204	0.853810611686344	53.7570641712015	61	45.0015466243836	0.115143686524031	-0.1424	0.1971
P0AC13	fluxes_kapp_Gecko_GLC_CHEM_mu=0.51_P	folP	0.470236646103054	34.2757543201674	0.333029821902702	0.3333	0.32	0.2443	0.3465	0.332	0.218	0.542	53.76	0.524	0.518	271	282	-0.02234	0.049645	0.707	0.683461075533666	0.845165014513251	0.556384200310251	-0.291996971221391	0.303571428571429	0.479978931926227	0.56791150093057	0.260153782054168	0.467579384729295	0.144436412448204	0.853810611686344	53.7570641712015	61	45.0015466243836	0.115143686524031	-0.1424	0.1971
P0AC13	fluxes_kapp_Gecko_GLC_CHEM_mu=0.36_P	folP	0.470236646103063	34.2757543201674	0.333029821902702	0.3333	0.32	0.2443	0.3465	0.332	0.218	0.542	53.76	0.524	0.518	271	282	-0.02234	0.049645	0.707	0.683461075533666	0.845165014513251	0.556384200310251	-0.291996971221391	0.303571428571429	0.479978931926227	0.56791150093057	0.260153782054168	0.467579384729295	0.144436412448204	0.853810611686344	53.7570641712015	61	45.0015466243836	0.115143686524031	-0.1424	0.1971
P0AC13	fluxes_kapp_Gecko_GLC_CHEM_mu=0.35_S	folP	0.470236646103083	34.2757543201674	0.333029821902702	0.3333	0.32	0.2443	0.3465	0.332	0.218	0.542	53.76	0.524	0.518	271	282	-0.02234	0.049645	0.707	0.683461075533666	0.845165014513251	0.556384200310251	-0.291996971221391	0.303571428571429	0.479978931926227	0.56791150093057	0.260153782054168	0.467579384729295	0.144436412448204	0.853810611686344	53.7570641712015	61	45.0015466243836	0.115143686524031	-0.1424	0.1971
P0AC13	fluxes_kapp_Gecko_GAM_BATCH_mu=0.46_S	folP	0.470236646103106	34.2757543201674	0.333029821902702	0.3333	0.32	0.2443	0.3465	0.332	0.218	0.542	53.76	0.524	0.518	271	282	-0.02234	0.049645	0.707	0.683461075533666	0.845165014513251	0.556384200310251	-0.291996971221391	0.303571428571429	0.479978931926227	0.56791150093057	0.260153782054168	0.467579384729295	0.144436412448204	0.853810611686344	53.7570641712015	61	45.0015466243836	0.115143686524031	-0.1424	0.1971
P0AC13	fluxes_kapp_Gecko_XYL_BATCH_mu=0.55_S	folP	0.470236646103113	34.2757543201674	0.333029821902702	0.3333	0.32	0.2443	0.3465	0.332	0.218	0.542	53.76	0.524	0.518	271	282	-0.02234	0.049645	0.707	0.683461075533666	0.845165014513251	0.556384200310251	-0.291996971221391	0.303571428571429	0.479978931926227	0.56791150093057	0.260153782054168	0.467579384729295	0.144436412448204	0.853810611686344	53.7570641712015	61	45.0015466243836	0.115143686524031	-0.1424	0.1971
P0AC13	fluxes_kapp_Gecko_PYR_BATCH_mu=0.4_S	folP	0.470236646103118	34.2757543201674	0.333029821902702	0.3333	0.32	0.2443	0.3465	0.332	0.218	0.542	53.76	0.524	0.518	271	282	-0.02234	0.049645	0.707	0.683461075533666	0.845165014513251	0.556384200310251	-0.291996971221391	0.303571428571429	0.479978931926227	0.56791150093057	0.260153782054168	0.467579384729295	0.144436412448204	0.853810611686344	53.7570641712015	61	45.0015466243836	0.115143686524031	-0.1424	0.1971
P0AC13	fluxes_kapp_Gecko_GLC_CHEM_mu=0.46_P	folP	0.470236646103148	34.2757543201674	0.333029821902702	0.3333	0.32	0.2443	0.3465	0.332	0.218	0.542	53.76	0.524	0.518	271	282	-0.02234	0.049645	0.707	0.683461075533666	0.845165014513251	0.556384200310251	-0.291996971221391	0.303571428571429	0.479978931926227	0.56791150093057	0.260153782054168	0.467579384729295	0.144436412448204	0.853810611686344	53.7570641712015	61	45.0015466243836	0.115143686524031	-0.1424	0.1971
P0AC13	fluxes_kapp_Gecko_MAN_BATCH_mu=0.47_S	folP	0.470236646103154	34.2757543201674	0.333029821902702	0.3333	0.32	0.2443	0.3465	0.332	0.218	0.542	53.76	0.524	0.518	271	282	-0.02234	0.049645	0.707	0.683461075533666	0.845165014513251	0.556384200310251	-0.291996971221391	0.303571428571429	0.479978931926227	0.56791150093057	0.260153782054168	0.467579384729295	0.144436412448204	0.853810611686344	53.7570641712015	61	45.0015466243836	0.115143686524031	-0.1424	0.1971
P0AC13	fluxes_kapp_Gecko_GLC_CHEM_mu=0.49_V	folP	0.470236646103161	34.2757543201674	0.333029821902702	0.3333	0.32	0.2443	0.3465	0.332	0.218	0.542	53.76	0.524	0.518	271	282	-0.02234	0.049645	0.707	0.683461075533666	0.845165014513251	0.556384200310251	-0.291996971221391	0.303571428571429	0.479978931926227	0.56791150093057	0.260153782054168	0.467579384729295	0.144436412448204	0.853810611686344	53.7570641712015	61	45.0015466243836	0.115143686524031	-0.1424	0.1971
P0AC13	fluxes_kapp_Gecko_GLC_CHEM_mu=0.41_P	folP	0.47023664610317	34.2757543201674	0.333029821902702	0.3333	0.32	0.2443	0.3465	0.332	0.218	0.542	53.76	0.524	0.518	271	282	-0.02234	0.049645	0.707	0.683461075533666	0.845165014513251	0.556384200310251	-0.291996971221391	0.303571428571429	0.479978931926227	0.56791150093057	0.260153782054168	0.467579384729295	0.144436412448204	0.853810611686344	53.7570641712015	61	45.0015466243836	0.115143686524031	-0.1424	0.1971
P0AGG0	fluxes_kapp_Gecko_GLC_CHEM_mu=0.12_S	thiL	0.473981209999014	34.1384144935713	0.326507788066278	0.3345	0.3171	0.2033	0.3498	0.321	0.185	0.516	48.69	0.538	0.546	314	325	0.075077	0.073846	0.691	0.761220348296962	0.842432216478164	0.628516343939193	-0.267773638015668	0.495327102803738	0.496180162214302	0.58898526493753	0.245908434816631	0.391252251732092	0.1206956252381	0.971259559728745	48.6937778459319	61	37.5036047808312	0.143558538130826	-0.1042	0.2723
P61949	fluxes_kapp_Gecko_GLC_CHEM_mu=0.26_P	fldA	0.474493592648272	33.4574863133282	0.37723998028494	0.3696	0.4348	0.2846	0.2222	0.563	0.459	0.694	41.57	0.494	0.491	170	176	-0.284659	0.107955	0.784	0.952964257894007	1.05538278298955	1.12947970451203	0.00503843106455877	0.645714285714286	0.639260396976487	0.605714255794163	0.427980548144976	0.378918316491467	0.174579010853645	0.52546457987539	41.5681398581024	60.4021399531974	51.2756685462766	0.3409169649328	-0.3002	0.5256
P0A6S7	fluxes_kapp_Gecko_GLC_CHEM_mu=0.49_V	gpsA	0.475210331172542	35.1360789169218	0.336400221097001	0.3239	0.3592	0.1828	0.3294	0.332	0.253	0.561	48.88	0.567	0.569	326	339	-0.024779	0.053097	0.732	0.749737088561934	0.835815163140684	0.539719778675989	-0.263364361449733	0.501492537313433	0.496474123515156	0.593999900228646	0.219184197151614	0.406107402047234	0.125805067352386	0.73583108237445	48.8846232108419	60.970454470502	46.9244072751807	0.160330432792471	-0.1537	0.2134
P62615	fluxes_kapp_Gecko_GLC_BATCH_mu=0.58_S	ispE	0.477664889755537	31.4428992922261	0.304166068019409	0.3432	0.2585	0.2353	0.3732	0.251	0.112	0.471	53.14	0.511	0.536	272	283	-0.059717	0.074205	0.653	0.709658508486677	0.72218733581514	0.678374276505737	-0.436575620612753	0.446043165467626	0.595109094444955	0.824037012187772	0.32931923157706	0.485453595430185	0.333431691811897	1.35631879109988	53.1366837972354	52.3707921771458	34.2859726608574	0.142267152568156	-0.0317	0.1015
P21599	fluxes_kapp_Gecko_GLC_CHEM_mu=0.11_V	pykA	0.477936496668047	36.0116491072734	0.374514746351742	0.33	0.3678	0.2302	0.2743	0.441	0.407	0.652	46.03	0.526	0.529	460	480	-0.024583	0.033333	0.741	0.741263209394644	1.19823537652254	0.892585797920189	-0.0935636599530693	0.453191489361702	0.533571661996949	0.445297870895329	0.24236318731992	0.271529289267933	0.134349507641113	0.58243030649379	46.0348810648203	59.755527890901	52.4375464648245	0.208672975741553	-0.2205	0.4019
P21599	fluxes_kapp_Gecko_GLC_CHEM_mu=0.21_V	pykA	0.479889282017769	36.0116491072734	0.374514746351742	0.33	0.3678	0.2302	0.2743	0.441	0.407	0.652	46.03	0.526	0.529	460	480	-0.024583	0.033333	0.741	0.741263209394644	1.19823537652254	0.892585797920189	-0.0935636599530693	0.453191489361702	0.533571661996949	0.445297870895329	0.24236318731992	0.271529289267933	0.134349507641113	0.58243030649379	46.0348810648203	59.755527890901	52.4375464648245	0.208672975741553	-0.2205	0.4019
P0AC13	fluxes_kapp_Gecko_GLC_CHEM_mu=0.40_V	folP	0.481992562255701	34.2757543201674	0.333029821902702	0.3333	0.32	0.2443	0.3465	0.332	0.218	0.542	53.76	0.524	0.518	271	282	-0.02234	0.049645	0.707	0.683461075533666	0.845165014513251	0.556384200310251	-0.291996971221391	0.303571428571429	0.479978931926227	0.56791150093057	0.260153782054168	0.467579384729295	0.144436412448204	0.853810611686344	53.7570641712015	61	45.0015466243836	0.115143686524031	-0.1424	0.1971
P14900	fluxes_kapp_Gecko_GLC_CHEM_mu=0.26_P	murD	0.489892994387059	36.7890244926191	0.348203236719755	0.3178	0.3096	0.2136	0.3746	0.385	0.316	0.597	44.17	0.555	0.549	422	438	0.004794	0.057078	0.766	0.781467203743882	0.82660611557582	0.495305988125529	-0.236494330951647	0.502325581395349	0.488883095061647	0.591434161748352	0.198260702013771	0.400279234991854	0.0833666986421773	0.875000594885433	44.168432209587	61	40.3002182680803	0.195827926009267	-0.0564	0.2757
P0AC53	fluxes_kapp_Gecko_PYR_BATCH_mu=0.4_S	zwf	0.490282320576086	34.5169207779987	0.367565097518166	0.3307	0.3543	0.2356	0.3529	0.422	0.334	0.612	44.93	0.546	0.518	467	491	-0.373523	0.089613	0.777	0.755973160857222	0.864106602191698	0.566026798912272	-0.177856332622594	0.466804979253112	0.51125182426033	0.591653648940541	0.197077493834158	0.348176966555082	0.0966362142544134	0.801496752254225	44.9259039932738	61	41.5510513434884	0.196862281099911	-0.1548	0.3603
P17952	fluxes_kapp_Gecko_GLYC_BATCH_mu=0.47_S	murC	0.490935969557822	28.6453172696619	0.335963481223543	0.3414	0.3002	0.1941	0.396	0.369	0.276	0.575	42.15	0.549	0.548	475	491	-0.160692	0.0611	0.761	0.736452858709283	0.871019591044502	0.546724401329916	-0.284539459444888	0.503092783505155	0.519928219476444	0.596919087494876	0.209111484112678	0.382480612908463	0.0985435319154463	0.877734717529326	42.1495406889326	61	45.5300850609876	0.181783762195548	-0.092	0.2568
Q47146	fluxes_kapp_Gecko_GLC_CHEM_mu=0.36_P	fadE	0.491471055265752	34.5046041138911	0.340982232254511	0.2571	0.3774	0.1549	0.4427	0.391	0.335	0.605	41.2	0.654	0.57	780	814	0.00602	0.074939	0.772	0.768197874014694	0.916281292102451	0.594378933074299	-0.212810062214521	0.534739454094293	0.5593686803239	0.610477028337446	0.251561536082034	0.42323427376688	0.131155420866212	0.923049846477074	41.1994878662722	58.7727400202988	38.5256009188253	0.211858011438002	-0.0619	0.2645
P62615	fluxes_kapp_Gecko_GLC_CHEM_mu=0.35_S	ispE	0.497777095639962	31.4428992922261	0.304166068019409	0.3432	0.2585	0.2353	0.3732	0.251	0.112	0.471	53.14	0.511	0.536	272	283	-0.059717	0.074205	0.653	0.709658508486677	0.72218733581514	0.678374276505737	-0.436575620612753	0.446043165467626	0.595109094444955	0.824037012187772	0.32931923157706	0.485453595430185	0.333431691811897	1.35631879109988	53.1366837972354	52.3707921771458	34.2859726608574	0.142267152568156	-0.0317	0.1015
P62615	fluxes_kapp_Gecko_GLC_CHEM_mu=0.50_S	ispE	0.49777709563997	31.4428992922261	0.304166068019409	0.3432	0.2585	0.2353	0.3732	0.251	0.112	0.471	53.14	0.511	0.536	272	283	-0.059717	0.074205	0.653	0.709658508486677	0.72218733581514	0.678374276505737	-0.436575620612753	0.446043165467626	0.595109094444955	0.824037012187772	0.32931923157706	0.485453595430185	0.333431691811897	1.35631879109988	53.1366837972354	52.3707921771458	34.2859726608574	0.142267152568156	-0.0317	0.1015
P62615	fluxes_kapp_Gecko_PYR_BATCH_mu=0.4_S	ispE	0.497777095639971	31.4428992922261	0.304166068019409	0.3432	0.2585	0.2353	0.3732	0.251	0.112	0.471	53.14	0.511	0.536	272	283	-0.059717	0.074205	0.653	0.709658508486677	0.72218733581514	0.678374276505737	-0.436575620612753	0.446043165467626	0.595109094444955	0.824037012187772	0.32931923157706	0.485453595430185	0.333431691811897	1.35631879109988	53.1366837972354	52.3707921771458	34.2859726608574	0.142267152568156	-0.0317	0.1015
P62615	fluxes_kapp_Gecko_GAM_BATCH_mu=0.46_S	ispE	0.497777095639974	31.4428992922261	0.304166068019409	0.3432	0.2585	0.2353	0.3732	0.251	0.112	0.471	53.14	0.511	0.536	272	283	-0.059717	0.074205	0.653	0.709658508486677	0.72218733581514	0.678374276505737	-0.436575620612753	0.446043165467626	0.595109094444955	0.824037012187772	0.32931923157706	0.485453595430185	0.333431691811897	1.35631879109988	53.1366837972354	52.3707921771458	34.2859726608574	0.142267152568156	-0.0317	0.1015
P62615	fluxes_kapp_Gecko_XYL_BATCH_mu=0.55_S	ispE	0.497777095639974	31.4428992922261	0.304166068019409	0.3432	0.2585	0.2353	0.3732	0.251	0.112	0.471	53.14	0.511	0.536	272	283	-0.059717	0.074205	0.653	0.709658508486677	0.72218733581514	0.678374276505737	-0.436575620612753	0.446043165467626	0.595109094444955	0.824037012187772	0.32931923157706	0.485453595430185	0.333431691811897	1.35631879109988	53.1366837972354	52.3707921771458	34.2859726608574	0.142267152568156	-0.0317	0.1015
P62615	fluxes_kapp_Gecko_GLYC_BATCH_mu=0.47_S	ispE	0.497777095639974	31.4428992922261	0.304166068019409	0.3432	0.2585	0.2353	0.3732	0.251	0.112	0.471	53.14	0.511	0.536	272	283	-0.059717	0.074205	0.653	0.709658508486677	0.72218733581514	0.678374276505737	-0.436575620612753	0.446043165467626	0.595109094444955	0.824037012187772	0.32931923157706	0.485453595430185	0.333431691811897	1.35631879109988	53.1366837972354	52.3707921771458	34.2859726608574	0.142267152568156	-0.0317	0.1015
P62615	fluxes_kapp_Gecko_MAN_BATCH_mu=0.47_S	ispE	0.497777095639974	31.4428992922261	0.304166068019409	0.3432	0.2585	0.2353	0.3732	0.251	0.112	0.471	53.14	0.511	0.536	272	283	-0.059717	0.074205	0.653	0.709658508486677	0.72218733581514	0.678374276505737	-0.436575620612753	0.446043165467626	0.595109094444955	0.824037012187772	0.32931923157706	0.485453595430185	0.333431691811897	1.35631879109988	53.1366837972354	52.3707921771458	34.2859726608574	0.142267152568156	-0.0317	0.1015
P62615	fluxes_kapp_Gecko_GLC_CHEM_mu=0.41_P	ispE	0.497777095639975	31.4428992922261	0.304166068019409	0.3432	0.2585	0.2353	0.3732	0.251	0.112	0.471	53.14	0.511	0.536	272	283	-0.059717	0.074205	0.653	0.709658508486677	0.72218733581514	0.678374276505737	-0.436575620612753	0.446043165467626	0.595109094444955	0.824037012187772	0.32931923157706	0.485453595430185	0.333431691811897	1.35631879109988	53.1366837972354	52.3707921771458	34.2859726608574	0.142267152568156	-0.0317	0.1015
